Red,Green,Blue
0.7276153845119251,0.5577665158848107,0.16402021275534612
0.7390244926537156,0.5475990041733005,0.1154483273681155
0.586516282470682,0.31147277349872876,0.134232365849763
0.5191850698729679,0.4992668099294708,0.150958262955808
0.6097969206998424,0.5876516159348517,0.06836357979873019
0.4652017528598136,0.47746069529428203,0.07600567665098272
0.636156916122004,0.4266403949501054,0.20005280218705854
0.5027119343587331,0.40162976762403757,0.26164348278702615
0.5343548000158693,0.42029326924550525,0.12681843335995913
0.5497185507846801,0.4107038207032198,0.15820650437988257
0.5617256409505632,0.43329351040715447,0.25200383348494176
0.46896175507635857,0.6425668263461576,0.18915158319892147
0.49303415427502,0.5679365443327271,0.2304446258137086
0.6169892696726564,0.3408943100489039,0.26868514283394057
0.48507229575277566,0.5407584281157929,0.2171829984444402
0.6716616088637671,0.35095036332312574,0.38740945218075395
0.6346444097943609,0.5442136457242193,0.06364750649217848
0.39679321932101314,0.4729053295016594,0.27051030241085094
0.5423997384135146,0.6008240133620572,0.06766436124432418
0.5604399673107712,0.6345381375199804,0.36418867703156355
0.43860327712524505,0.49380776267584625,0.17292029445622278
0.5063635243937901,0.6277769998868277,0.4811475377360004
0.4616285410669233,0.5774768073861724,0.22155324751663824
0.5986983580367752,0.6582997236162621,0.2453292974212761
0.3273701973964598,0.3973175411398209,0.1103059149252755
0.46614339302597063,0.5270418176369743,0.19552920167014423
0.35866022734741887,0.3801297737001842,0.005101821695133096
0.3945986483194674,0.6491164253859046,0.1729546796924023
0.45472960596417156,0.35824242417292695,0.098717596327889
0.6317182660909134,0.5655664018890032,0.18575370950470393
0.5522961294295754,0.353874795616545,0.11239436957726201
0.6455579834301303,0.4425185320517962,0.36234764048564405
0.6995565524364424,0.4856225579533793,0.1634633978717174
0.801307524310531,0.6157194916130211,0.197027520637207
0.6185702574939019,0.5148892308950455,0.19830264060364028
0.48690224525862547,0.49876837094909765,0.02339604811253232
0.6724810598282733,0.48675122129189335,0.2775484766518733
0.4595571942564465,0.6672079263604687,0.3167710055522023
0.4635571596340161,0.4524119805223306,0.13626710264589637
0.4432105036552856,0.49901319568602426,0.24280918633215245
0.5470571139073527,0.36771180918912383,0.24424881040567858
0.5418304137393675,0.43437292605613964,0.34412924050438337
0.6396654254291426,0.419094049803489,0.08109020835819813
0.6755890560892134,0.5967044960808231,0.16332689632604444
0.4470990014599441,0.5735599279806124,0.25139218868526003
0.5317259908658184,0.42668366025685495,0.19647586001371886
0.6021749320684775,0.4762901163981834,0.24518932097261012
0.5920973695705902,0.6395463942236467,0.17693167531802112
0.42507439589771423,0.5322680329464053,0.39075020666515126
0.39268759215567156,0.305694002924513,0.18319614251006405
0.5060724696659016,0.5231634994651948,0.18744260968762982
0.6435576977874731,0.5387538246449433,0.29595894004286605
0.3142496370620952,0.4790961778141376,0.12447038138560515
0.3105348528179057,0.5493396580525974,0.21196900169620198
0.513295239106466,0.5224023763968086,0.21533905831925948
0.6453098675444213,0.6082529751985373,0.24485547273506336
0.7807238733895989,0.47919270602249353,0.06400986418705926
0.6674152097670951,0.7366838112897187,0.13648078733426586
0.6877801844701744,0.49665441826109524,0.25847530155068316
0.6140272925212746,0.4868947107479307,0.3846725013502327
0.7371582623768833,0.43887934913841375,0.23710542463815126
0.6414502275380969,0.36174166622265463,0.2026230613148543
0.3596822160229788,0.633748425316095,0.2165973193858431
0.505623090699349,0.38630985915908345,0.15413981860747075
0.5869196980535097,0.5309029878970648,0.35025308283388185
0.6327758532304328,0.6655294722295729,0.16822313173945322
0.5494975292682527,0.46047657598668523,0.09600655858486817
0.6591853397992378,0.42234759775749375,0.08760462808991026
0.5355194656058939,0.5399324120024982,0.18957817137662353
0.7615654507395327,0.43155336489920854,0.2875033211419276
0.558669255796264,0.6509338927924564,0.12142111269830036
0.5365535163990093,0.5704146669379887,0.038617881376947605
0.3694449670659704,0.5479201360649658,0.333763743661169
0.5147796268901543,0.5284915404896294,0.3150705726466019
0.535118407997276,0.6276908973138158,0.46664677105301583
0.4992935699885187,0.5392945278906082,0.22462181438948134
0.6991623756254706,0.5384873223043842,0.2729269249742549
0.575788511551438,0.533776003427242,0.17495784061110492
0.4640784720950817,0.8625525898375919,0.06489517750330767
0.4053710319479048,0.574474044789308,0.2203265998934792
0.6016352829859463,0.4265454982599323,0.1243527504961605
0.5318521939383152,0.6604398857128693,0.16725714239347822
0.44442908094553135,0.5165823647439995,0.10058061642995812
0.7130833962654876,0.5938431624427067,0.2812933772163894
0.5668593094476088,0.4907101649720961,0.20986056220469718
0.6892661317337268,0.3962246811967497,0.20934259591400312
0.7697922939001547,0.4634606396853601,0.19739292304224115
0.8443487554934448,0.49287633870288283,0.046120594348397936
0.5962619371406737,0.6722929555458009,0.29967145995414657
0.5240308980799068,0.5525394713713412,0.14941551491855776
0.6982033728174977,0.4444602566279558,0.2274517703133399
0.8320252823395939,0.22876336234857822,0.22928925942386438
0.7709067074080383,0.3343663017620446,0.09794031432270019
0.6106296360818291,0.40990898529311937,0.0864186336577342
0.600525708109722,0.5841694842995451,0.31176523235206244
0.7952654087120926,0.5823800840120407,0.3352115093120307
0.8681327644677748,0.49960591170339164,0.2950965255676379
0.6923919198521824,0.46137609566012383,0.16202312876299038
0.7512517465832597,0.6295591165100627,0.22504543651517628
0.6103962115056708,0.4510521073263154,0.0
0.6600934031943906,0.5472892593790929,0.05353626494919625
0.6473104920549619,0.5456333362466329,0.05162875808644832
0.5068256022251103,0.6799045718643846,0.15868194759478668
0.5887641682513651,0.5410456804363912,0.18436638046479803
0.6558704049330395,0.6185221703524999,0.31345826906871505
0.5396502071794963,0.5703866605595339,0.294982928728034
0.5471666568179872,0.4420838304883435,0.24135781870551462
0.48042684684664555,0.470577190614943,0.23901339081533782
0.5181683681777237,0.5545521894729822,0.07087734316297761
0.5194452870763645,0.3109735098193528,0.12145298253635697
0.5551066448535281,0.6503122564756831,0.2606850861166928
0.5730276868217825,0.4913255028141456,0.18194075387467518
0.6735779197879539,0.43236514038295515,0.141446173943846
0.6626755409867144,0.4906072853298254,0.4129085986106826
0.6330699883972354,0.6444957063340572,0.044437247919740575
0.6749426622782957,0.45206103167510814,0.2655764570241451
0.5366298699336953,0.5572803418560532,0.08137697183463949
0.39494196007662236,0.54005564304593,0.1786200107567691
0.451620437665108,0.3727950011992321,0.0
0.5933559230785104,0.5154935179726873,0.15661350283558265
0.5622811504846497,0.6424404260296214,0.24395665269206382
0.505687097677712,0.7632488495116688,0.13642473175100264
0.4090369092741526,0.5599815637719606,0.17444392142898155
0.6657094243276078,0.4653711308925112,0.1944846093451817
0.4924232248759068,0.6117658521927256,0.20435699981840194
0.5624815237257915,0.4950009633900913,0.19786895008431282
0.43526390424133204,0.6472708381575145,0.30040283117402267
0.5830680389402674,0.5243809552874245,0.09033419868950844
0.7727334962349703,0.6485454565000845,0.2394394733408386
0.6760048086671607,0.6620480967891186,0.26974700549207775
0.5143805028551399,0.4688873509577517,0.24681821859394665
0.6073324932308451,0.6003059069019676,0.2513725402992223
0.6456971328264818,0.24262632935216924,0.2932836278290831
0.6709035815748962,0.731921412891938,0.13925024144284198
0.40970938700898396,0.520955165964013,0.21266803388773176
0.5767961138140509,0.6401793668092126,0.10998605149186848
0.5899114676536518,0.4754010072839855,0.4774311459280096
0.48839223398824405,0.5653731471186838,0.09387924948400339
0.6072964748447786,0.43955328199422006,0.3019944565240973
0.6598128615817649,0.5641520256430547,0.054857052807521595
0.550679569773114,0.49458622965214116,0.302039286424729
0.465751158716029,0.6405061481152445,0.3157387068153438
0.401559907249598,0.5170396919547489,0.21686645301211235
0.6695947859359734,0.4683179326869583,0.21476041692676956
0.6539058518684362,0.569126931292866,0.026267905488421672
0.4935479278266247,0.6334232403906888,0.2919375468665667
0.3370609330155244,0.5520737790610156,0.3006004560682015
0.5928924488159719,0.6043574996745421,0.42823164204948405
0.5556546860417803,0.5654776545106646,0.11105044884454016
0.48053288770396635,0.5108025762140432,0.29697256568447816
0.47523912204469243,0.6734623089601701,0.0906833768254157
0.6139604902921725,0.6052066558909917,0.22574780873216385
0.6484638659046995,0.4757458631495792,0.15338732971393992
0.45366467918261966,0.5509012004299574,0.1880057913103323
0.6266455058502014,0.5796811690579333,0.28594173243859766
0.5302870901814131,0.5905674474911667,0.381273541748791
0.39044579161301507,0.383090572739073,0.2716913022432207
0.4581457266435525,0.40482687186200206,0.26739077898464336
0.43456238498548716,0.6889056085100207,0.24664696139760947
0.4997394167305634,0.4748419582550822,0.24351883738310903
0.360907866132992,0.31017099728122566,0.06658459481203899
0.6547190156528659,0.44858608554249396,0.07354977338623553
0.5161198597328914,0.7894687628990367,0.31718946086607597
0.4509555253085341,0.44915358948533274,0.15840448878857893
0.4589735369711875,0.6043793298105204,0.16640515146071533
0.4476860122652534,0.425373287748285,0.4121033609213353
0.6238746221376961,0.4643909860589317,0.3212359467462621
0.43476108258659,0.536288950655004,0.17534358123484722
0.5682326166816756,0.4557897794511808,0.21284912488197047
0.3821620355790156,0.5193268085981239,0.31852307696496907
0.6525352484616125,0.48039859067103285,0.04740641171855359
0.322685510948718,0.6027470856223025,0.24483895326816346
0.5635673187971593,0.7250602803559738,0.2342894244735176
0.5728082126064946,0.4102620408286265,0.36239370691663525
0.5426042181237136,0.4323123912287826,0.2477856643367468
0.7245428433094541,0.6566949817538686,0.0875585861425689
0.9167798523901864,0.5028268960923801,0.1908596066203211
0.580709065765465,0.44909179790492043,0.2506370903729376
0.6767156672697301,0.5585223671236064,0.13951643368544908
0.329881673689716,0.32044664009086815,0.2013287851627689
0.6165881337520258,0.4750304221803249,0.13070977700727715
0.6126693209112004,0.5062368712049121,0.15235073217503198
0.4404494147546518,0.42060654024094885,0.2872592450133196
0.5257367191800352,0.577365447466129,0.3056404098376345
0.5378937781866265,0.4615346160947979,0.2767349971933842
0.7642831750306652,0.42552053671710993,0.007867215614066198
0.7644876411587336,0.5483857576782307,0.21006297258728712
0.7415592147288385,0.36448913980660236,0.20611990355792334
0.6094733474451347,0.5592755819676825,0.24290383682725636
0.7626553309695453,0.5428560975735555,0.17706832648255938
0.6934162570697368,0.5196764285021769,0.08956941486936411
0.6129503585396362,0.5232336642748429,0.23204799857754296
0.5849007137183977,0.37533680179752504,0.0
0.5238664706740408,0.44604426367717653,0.10533847679845204
0.5957163222192563,0.39749815880643796,0.0
0.6126563381818202,0.5126968412815883,0.2621335741719414
0.6205038017748469,0.5782358071728128,0.23346676355284987
0.6746006061535329,0.6674058991726113,0.11933237718116801
0.6640260671456248,0.46258233128693665,0.20890344112800047
0.6779539700486166,0.4906332267398277,0.1157923136705815
0.5130788010986962,0.4186951785957498,0.11957872073538463
0.6616573398030404,0.5942370834892075,0.1450446285137077
0.4385608439548011,0.4454593258848152,0.1540273238960567
0.6522658212095109,0.5259910026322537,0.4391614379399611
0.5600260791969492,0.47143551817258905,0.2997769223146049
0.396985761445691,0.547844835462635,0.08578258326273029
0.32478699900022945,0.5312352285871735,0.2974776251343355
0.577392596702,0.5343735372953485,0.0
0.5485036384954007,0.5144811340539086,0.2691261784251181
0.46318685036133306,0.6199655727399731,0.14306223213917457
0.5430700211545587,0.5877939479705429,0.07305743552940412
0.6494206383998579,0.38953585026436577,0.273517549266531
0.5174528921389541,0.5256230209412467,0.0
0.4819241619757516,0.5199777867367075,0.371862426565571
0.5374080284337036,0.47570317779992055,0.300365820553819
0.4994836172468109,0.6532212478404367,0.2261349389556529
0.46004433287098,0.6437865539009965,0.26010362166022805
0.6605707423360226,0.499788376915562,0.2711131135995317
0.7710488390462849,0.5481401107291874,0.15013574098846413
0.7443959614834685,0.5767108991929203,0.1549513149354451
0.7525126600254703,0.410658301070309,0.24291646873050377
0.693648866083924,0.638174497274048,0.10000308890262655
0.4759439638108106,0.5229506333385048,0.2704748279739894
0.4862040768138396,0.5691782819989096,0.021251354581866333
0.7060844311698137,0.4428717431080981,0.18359731726901252
0.6734317093694255,0.6021203390280923,0.23439461768923325
0.7239482241705578,0.5439046599227124,0.3207532781787812
0.4159215900403356,0.5190433261036066,0.1767934165430761
0.572102927356547,0.5887428797064553,0.18839960018611662
0.7034820164482858,0.3846126909994122,0.40522116403667124
0.5609027889470958,0.5286756362976238,0.17937584264311696
0.5871066651050808,0.4535089498625007,0.23458030137857683
0.6310096737514468,0.29482660305191644,0.159145220760872
0.5323420486293072,0.7691068510688198,0.2800071180100724
0.7060059619051962,0.580811586734119,0.22723577021630625
0.5924157343575409,0.637297439336136,0.3940118291445129
0.5692051175072017,0.4767068599672133,0.31445743299680035
0.4836826105440428,0.5760398004344561,0.2621313717933492
0.533192399579226,0.4535179615073658,0.1665448823831045
0.5113579278667221,0.43764074852796164,0.17539038442954613
0.4168035913299618,0.5911127941955272,0.2393340720026706
0.5655698337097207,0.5004102381131629,0.19679509795157607
0.477105459579643,0.585517072347068,0.06921599608486176
0.5523764232995131,0.48063025332225084,0.38773103823655924
0.6026782579980676,0.5499554576787524,0.08939767993193622
0.41364808723243074,0.5995800260357219,0.37987953202750535
0.5908953392644045,0.5675290522142549,0.21897467608157753
0.5603018633356431,0.5703338067816872,0.13148409262659572
0.44364328023942834,0.5519233234769391,0.3663417714306342
0.6277030633374757,0.4266577005727763,0.1744810738088384
0.5978996512219037,0.7186869289155124,0.3871287453684189
0.5219283740343819,0.6254230956192248,0.23892716928418622
0.5230272233325113,0.5412346682754142,0.23846252775662297
0.6375163753004469,0.4165530424976933,0.2688146164027192
0.673941796003272,0.7001787524975907,0.27889734442097874
0.46529495906414553,0.6186778296484059,0.3494940111960636
0.4734859620038011,0.6027610775547501,0.1874730076171695
0.46960128064019546,0.4994830045156816,0.25085305790225526
0.4581763966284595,0.44178899346953415,0.11103939506263744
0.5917900749228973,0.41241870873242975,0.0
0.6872503823654187,0.44867785612276867,0.18059908777634626
0.6422288956591098,0.4061740569650196,0.056055824445047475
0.4867416867132631,0.646130467402529,0.19783534930087945
0.5561923878432768,0.5274576948075553,0.24121347604752863
0.6931846498175958,0.8484024506327076,0.18519143678385447
0.6935947865147691,0.640926480638282,0.2436994355087436
0.30400064526093284,0.5182112836473325,0.1851736740777047
0.5858800826022242,0.5302533224407076,0.14368010749158036
0.76200099448435,0.6448177187580717,0.024717645200859867
0.7033060977490355,0.289604852719607,0.2537528662783028
0.5830353260796042,0.5474304323938599,0.22912242696820867
0.6199353868569811,0.42026639959347023,0.22888616106461462
0.5294088683769922,0.6070573900352647,0.11283506234045093
0.6022743499761525,0.42542071745008525,0.2158736332939837
0.4798239378328035,0.43608559949929404,0.42945295086302404
0.6674217279382585,0.5539449427471355,0.2514116965380166
0.6325640655279066,0.49611079679308334,0.2696720183568191
0.539301530389311,0.6705535316027933,0.17903350009533772
0.6971705268919253,0.6633382575661104,0.22712074702511906
0.559951173476491,0.6119544191376154,0.3396190610869112
0.44434778370580186,0.4798126026891113,0.1991438264093152
0.6235945071786919,0.35840577973040166,0.07869464442109589
0.453087583917277,0.5945108680799038,0.3003556898752139
0.800962827275145,0.4800429964525237,0.17919169073195293
0.7719923199164227,0.45971140012217565,0.05707183375539214
0.5929283149786289,0.5005547869991798,0.09563615444092426
0.6973296902904735,0.3474896485029703,0.142734678864248
0.6905549671296272,0.5132511697438662,0.07648784872380941
0.6975047734821568,0.5442489250246366,0.0
0.6455317691307612,0.4577802472680502,0.14750351469602271
0.45600743807358435,0.4386972582619998,0.24265832272596324
0.6416026147164933,0.5403172345939665,0.28194534866897747
0.6451404598569869,0.32430379349510263,0.09534800829936041
0.6898419221468957,0.39106164302950464,0.0
0.7421450031063472,0.5436612530532577,0.1586943199608763
0.4561600893459348,0.6039406158376046,0.26479978805021953
0.5697202339948115,0.5181250468693418,0.09794169276540837
0.5334035192460787,0.643514502995181,0.1718049007799677
0.6241068782796554,0.4885368740933918,0.28712441405128486
0.4660053703203716,0.5303687621460548,0.25264737630050904
0.4754549482739001,0.5792613384721418,0.21104482692542087
0.5515844347984877,0.4572246213598844,0.31873425616253526
0.46948706807373164,0.5569764740637393,0.12207919826728961
0.5623828952099847,0.6012862761809485,0.1651148692358373
0.26538038755541726,0.40053040212953933,0.0
0.5737910108765788,0.5244987680946542,0.17293759090999888
0.4783543611787764,0.5631131868640314,0.07226808792761671
0.6366056146478134,0.5485120022106488,0.12252046906223214
0.4991580525552866,0.5278666327694281,0.07892127172737748
0.6170877992656862,0.6465470828903728,0.21174137735135207
0.6440548313085723,0.815000857607621,0.01216066652106046
0.5761906306927654,0.3836882333313861,0.3670717086659163
0.6036309120321803,0.46119047208375336,0.16396425657880792
0.7236299766072003,0.5552284684124973,0.25789200753284736
0.7278079396477385,0.6264371546845869,0.30240075672033107
0.5663664195167852,0.3056115473240745,0.2003563461357075
0.5335541779885831,0.57885849186853,0.02296815207340014
0.6768235287956127,0.5578540852907268,0.20237978694072975
0.6618761305304264,0.49715356792242804,0.16670111501459087
0.700497721522075,0.584315956638687,0.25588405361710387
0.6127475377951861,0.5139530561662573,0.1746759770942686
0.41258421863478745,0.38688749529624616,0.1746816622020584
0.4062575547374246,0.5279861176320645,0.07757403767668183
0.6134023272500408,0.52000035983212,0.0
0.6325076700398877,0.4550456419516532,0.0
0.5329119607622452,0.5449671987480655,0.17343191224719812
0.5263348509578349,0.5503865654131639,0.14407571731765906
0.5422847865320586,0.40435390438093755,0.1421715708923455
0.7444079318036378,0.5428415360371471,0.24591242855396306
0.4917327144722837,0.4855312850698052,0.19615150543991558
0.6264197875266333,0.6588848071378871,0.17656496199790503
0.5666581368875193,0.5134966734676499,0.27023637308789045
0.5908586716722302,0.5350046501673089,0.3129646109242521
0.5948113582655487,0.46588752431584446,0.21482121769284124
0.5443479978394303,0.43321258051798406,0.18346903191561903
0.6529087534128875,0.6484912318818435,0.3133249685981433
0.6379143805972883,0.5557983279973656,0.1448637321102144
0.600375735920738,0.37936730482563197,0.14481180158879947
0.6604756381710074,0.5007903776740645,0.26399760939464945
0.5136941029995634,0.6050167585436608,0.04599077343647409
0.6771798873727722,0.43840447247931025,0.06381639994271729
0.6718061074761276,0.5497180901462677,0.16937525112199994
0.6977646030848608,0.6141081641631991,0.17204990902487055
0.5365614369134655,0.657391134624878,0.10364241923356447
0.669345629053238,0.5226640777637657,0.12085104790005474
0.6516913282660387,0.6164605662708729,0.036340649682208764
0.5243174947196512,0.4244801473717401,0.31083384374818057
0.6919613566745932,0.6107718986182824,0.14603323331271018
0.6089940857305215,0.5519645049201592,0.21462151500029525
0.4924705290369855,0.5514684725042164,0.20990250351015258
0.2845802598380225,0.5695865586151199,0.1942382871681796
0.5656818938579258,0.33032678322768294,0.2892002743117571
0.552860723152022,0.5995135471122184,0.037087289016043884
0.43552804416687907,0.3715013211105649,0.19663174294709132
0.5154930135730426,0.5356004073666988,0.06075486318263207
0.42901679900620604,0.3003908132655716,0.0654452284165857
0.48499638202990314,0.49016521476421393,0.19323751506062975
0.6331629983212701,0.48810198631936424,0.2338789084320336
0.6278261012996555,0.6650038055944015,0.24897862227972006
0.5483287682098331,0.43299627861158074,0.24425097663837725
0.48737117734051694,0.6936487749015834,0.2281268843327293
0.5340031079364879,0.6915928344166704,0.15176246478108843
0.5586803775148823,0.7149392188020006,0.25362354921621316
0.5936923351065673,0.4665992326717734,0.3329509304494237
0.7216800082312214,0.5444226984362671,0.2575811955505784
0.5136726411234257,0.5641713205538137,0.1690945785824982
0.6490924699162259,0.5504552926261291,0.07394909167926927
0.6593822595840828,0.4813642710028624,0.07600785540231303
0.5683434193470959,0.5190025114115174,0.25936318912679623
0.3441708962192649,0.555813622987666,0.1488139943164607
0.6829873446410492,0.5048133853715766,0.1606618495645051
0.6042499603723739,0.5443409742191111,0.2577909407671354
0.5278888702324941,0.4716340140567697,0.32493460508186744
0.6048888306713032,0.5267249730815268,0.04658080623137305
0.46754927088365306,0.38597951349520376,0.10101079439823217
0.7539911164047582,0.5979526262687371,0.0
0.5838754860708139,0.5687789397040484,0.15246468755687753
0.8154558465817427,0.5503500942131303,0.1252314895711185
0.6471330628870923,0.4773210167395153,0.06740426032390592
0.7439214135649499,0.5572428817741552,0.21242707676524303
0.6742574689356996,0.3811802220966987,0.2174193199141749
0.6629102472664752,0.7002269094974413,0.02067089020853785
0.5516704612110701,0.3593355442882834,0.13619802082329308
0.42591006320045066,0.6185501636168577,0.30922373088701677
0.5230368021609357,0.4376278211769631,0.06958974514407401
0.5166135385359594,0.5875371372340831,0.10829473100101315
0.777857617600672,0.674069543989815,0.18708239434044366
0.5248131744798117,0.4610804100253548,0.370837676052601
0.49333046684427095,0.607436895273336,0.22917922130683038
0.6123562213924176,0.4589602708431236,0.18370814044782718
0.5345817480296338,0.4738633382329432,0.35092241693744974
0.460569187033396,0.4792967858389803,0.36187000236279754
0.6804927236795503,0.687797877232563,0.01617268359224655
0.5840722749041853,0.5380281324631105,0.15082671155541474
0.5754459389857155,0.5108558269649199,0.2301992268402845
0.8961875562209926,0.5567130764128457,0.25491315981028856
0.6461219335015841,0.5470644530996318,0.09719673238399215
0.40432882708567275,0.5340708937298092,0.16708889716267217
0.37663979172183276,0.6979392751622786,0.20270030433655112
0.7109436354664423,0.30181377159078376,0.3538487055755726
0.49247949200495966,0.6669157881850076,0.23848684738096504
0.5863256551919694,0.5864517040278295,0.1744862301888478
0.4763485263130546,0.5048839810505923,0.06980907917006432
0.5019289696306588,0.4803208546256359,0.050409464733041115
0.5958666275719274,0.5507717431932776,0.22460423233171475
0.6407450791461784,0.4942139942778606,0.11712835867098925
0.6093942023307464,0.2387803390959153,0.1791904908512789
0.6665168623372797,0.6146925262409622,0.14705567771229028
0.354861276829071,0.2676734139974666,0.25380521068863726
0.5436016936893459,0.7327299075303291,0.04888963650845027
0.6342335903325269,0.6662351635262551,0.2206461929777278
0.43480648083088014,0.8162611283105619,0.32505874570461846
0.5772753984108251,0.5818954077550962,0.282966116006897
0.6511771084865958,0.38682552252983843,0.21941576211196537
0.767071570159241,0.5534527215750746,0.2157151002307561
0.5333175630851565,0.43460213294866024,0.02974826136705086
0.66974645979277,0.5169115666418691,0.03286203884539318
0.7186408666507129,0.44430889204667756,0.0902135099758476
0.5503751986289724,0.48069107401602934,0.2458022070514864
0.49146864090106895,0.6080373875493208,0.26242295883958544
0.5215337254040908,0.5190210189426798,0.14973690559080988
0.5755864728835696,0.6889873966437896,0.15070636814575303
0.5749465821792886,0.45514172276853976,0.2721955044202997
0.5836406653517363,0.6579617788676159,0.1360809714336274
0.6080575320949791,0.665408355236845,0.17823822642516662
0.5563046400865033,0.5560738133414571,0.1703421332655543
0.5617319196081756,0.6113436229411809,0.20060239345742703
0.5308201203192238,0.5696661792109747,0.1740831597764032
0.5270286737765706,0.442113971200387,0.20178585474230315
0.5837749853121456,0.5120862660430002,0.1446488950999242
0.5503783318718336,0.574708784353596,0.21779692903985906
0.7669549972372279,0.4783584089626392,0.19696831016400582
0.6279297465342529,0.48053201491229786,0.3928218877533349
0.5504616070260253,0.6061143787771157,0.20190136357358737
0.6518637944768892,0.4437155500651888,0.3571847527697836
0.5731718804973552,0.6158458876880946,0.1261624680770113
0.5747243013747527,0.44420100381881594,0.33456444306427224
0.4210191581875121,0.565417341781888,0.16115738848455127
0.368737211247801,0.47346412698536444,0.2529593726784473
0.45334430022557504,0.47608294348558117,0.25133445728402376
0.6264841516234421,0.6010776520997361,0.22634229759269572
0.5417639064119011,0.5688745750429168,0.11836440234529047
0.547943909071367,0.452474045201081,0.28342761413413214
0.5545135640446733,0.3245799931793032,0.3149117177446231
0.4727968256152246,0.5065195999667258,0.3035903542270707
0.5146738018400039,0.5907412172779551,0.17266443539330312
0.6303669249636639,0.5697200359707116,0.24049166611510964
0.5411476382020981,0.7219769933842892,0.3690443207327375
0.32962827864118593,0.6426355741708366,0.09202593596826047
0.6009676843501093,0.3722323919352616,0.24032382214992748
0.4663762459401182,0.5041178951552546,0.15679058253887354
0.48354492794683884,0.4862591498018917,0.14519858415807174
0.5346068809915772,0.5823131871411127,0.386070909605308
0.4463124128427436,0.5536708688471543,0.2942652423526618
0.45411080476417504,0.33027300011760885,0.028072208502867485
0.3279510327335202,0.7040116884691601,0.2614155290633431
0.6345975360830629,0.612140807229649,0.16945292931308523
0.5884059199166793,0.4801901764143939,0.20567750189178913
0.4991750541775518,0.5915316063017761,0.26569538083545247
0.6894333944276523,0.4692441411409242,0.11516479953421116
0.5804798407797043,0.5080865109318372,0.2516185766150084
0.5918688794642046,0.5360452613403125,0.1566091239087632
0.6116325856145022,0.4920800064251687,0.22679515478687434
0.40630586313463746,0.5657104373361179,0.2540003112942196
0.6548962470275828,0.4062557489165992,0.12298692849426686
0.5351411389569938,0.5439980640333663,0.23282249160972643
0.5473437129273289,0.637561273292955,0.30823867662873106
0.6547958821271697,0.5270885938987183,0.0020449517147780316
0.5860960186325188,0.36476404916789107,0.07900136258197091
0.7014518844122076,0.5586057403668008,0.24678578646219979
0.6621691467262056,0.5513374527922428,0.004086653247712929
0.5360467924522384,0.46207826546230235,0.2117486245344554
0.6202736194748468,0.3469216526679861,0.08282373100108686
0.556651488833827,0.3105511331683759,0.3894392631147198
0.7732871542564588,0.28543408602628667,0.0
0.5694010907054358,0.35106663820497147,0.3882618723656168
0.5437680115997244,0.5541540339930927,0.10742039929687713
0.4832815583996128,0.6047347186942396,0.2654830574910878
0.533043163281798,0.7771934731097994,0.24550550989086412
0.5413531248695151,0.7165273077283673,0.22738758253657032
0.7497919635447948,0.5210911412074168,0.0
0.4151246064065391,0.6262710533531539,0.15209370441810988
0.5843325117602625,0.6273847398690746,0.24494847517437893
0.4550599209740177,0.5398913293144326,0.22769319028882484
0.4961844432065154,0.39850218632445467,0.19045176896652227
0.5277185950473797,0.3926818379937243,0.13419087610045813
0.4923149287136389,0.3429638151348118,0.2198235671314799
0.5876956801668869,0.4745674023497335,0.07013846489186992
0.5836986545545569,0.597607975368055,0.2238582337131267
0.5601561617242099,0.5843943494288315,0.20945313326870743
0.47222419578033326,0.5219715993331562,0.1677948056197449
0.561968460428717,0.6254266308215761,0.07379215514545837
0.5907474475018554,0.4097414551457704,0.10018193228075421
0.7243837634653794,0.570730645427391,0.22409411971428086
0.3751528123598613,0.5174259732274622,0.00972091008822576
0.5447252722225978,0.4163036301083705,0.27278437435593816
0.557130391555194,0.41939072961035845,0.25515931764544725
0.7593388264238987,0.5297274562655575,0.2880302952285922
0.3397013560762111,0.5967695944512814,0.14307273090683761
0.5440985176788314,0.5775114497887162,0.18665183623611567
0.4172561945897785,0.6837220359318702,0.044979968233178375
0.5060464809421927,0.5228118564035964,0.2137433521446812
0.621797246669953,0.544326867385776,0.3048419829516028
0.6280298561136441,0.4124299738253413,0.0
0.615108780665682,0.6466142830472954,0.07476270874803465
0.48900507823391265,0.574485555526165,0.21529932575362712
0.7122284684157866,0.6641110263232344,0.22360847949409499
0.49432991452048075,0.4353883495517838,0.13263724933233945
0.7241208551235425,0.45299162652319597,0.27215773133539445
0.43451660449414486,0.5537160716520971,0.11189080373237646
0.6462109127065326,0.5133725734818754,0.24675307971646343
0.5775086171600652,0.5004026849442128,0.25680815621877157
0.5898108341131397,0.5058310528595193,0.27604750915407006
0.5713247225222384,0.34851884712112335,0.15689596419296026
0.38065495335941446,0.5100058117266947,0.2391312554991502
0.5814598336295003,0.6764657122220035,0.3222668261984166
0.5816735554124719,0.28578190081825733,0.28613449331890384
0.47882944234657976,0.6131228392196296,0.25026503269481337
0.6046083648473684,0.5891669376481801,0.46101809160827645
0.621118324330961,0.4089860217218714,0.30113124433836763
0.5009557042491402,0.6785193020324176,0.36628850533975876
0.6051845498853443,0.4152366580701619,0.16796811285963825
0.6960751516983581,0.7319002587374309,0.21219261344937854
0.5115200584507958,0.4209872558363881,0.10529506618951787
0.5832782137822368,0.6050748152272277,0.056264501553523055
